mean_ci_0,mean_ci_1,mean_ci_2,mean_ci_3,mean_ci_4,mean_ci_5,mean_ci_6,mean_ci_7,mean_ci_8,mean_ci_9,mean_ci_10,mean_ci_11,mean_ci_12,mean_ci_13,mean_ci_14,mean_ci_15,mean_ci_16,mean_ci_17,mean_ci_18,mean_ci_19,mean_ci_20,mean_ci_21,mean_ci_22,mean_ci_23,mean_ci_24,mean_ci_25,mean_ci_26,mean_ci_27,mean_ci_28,mean_ci_29,mean_ci_30,mean_ci_31
0.17309084198099,0.125406642673294,-0.230164798484607,0.236800648949363,-0.102092368872201,0.194788224741139,0.25586133797399,-0.032736177979545,-0.089755311523649,0.508342014795,-0.610574692487717,-0.163588980636136,-0.612847780639475,0.060095722638917,0.236617265988819,0.000223773116225,0.034397681180218,-0.227634857662699,-0.439846331592311,-0.238294797912452,-0.224285669709471,-0.036590918898583,0.042863273823803,-0.21540242196484,0.096088919280605,-0.117847533769567,-0.554941953583197,-0.040421265219762,-0.005919781481763,0.184056195017712,-0.110576555810191,0.300890163941817
0.159218524349853,0.126884587920027,-0.173998449675062,0.213658752258528,-0.172487759454684,0.160674652423371,0.226382881656966,-0.041046623500403,-0.086570043624802,0.447250139645555,-0.572856531224468,-0.243012017274106,-0.582902369851416,0.029142563612285,0.240160540254279,-0.079388709939932,0.081686310829933,-0.196474762495861,-0.55177333840931,-0.304738981256047,-0.193388452753425,-0.062724383209239,0.002565627832982,-0.188217608935454,0.097318257628517,-0.08936274940656,-0.539625492962924,-0.051816038956696,-0.038289879438129,0.228884757665748,-0.135445639067753,0.271006633950905
0.184302021516487,0.141055295546804,-0.182624316012317,0.187585950067098,-0.175047820941968,0.144225511191921,0.219211886128919,-0.03884086529301,-0.075272748585452,0.458848635920069,-0.575339891016483,-0.230357403570617,-0.604758769951083,0.04533168906346,0.238636952062899,-0.077161971765401,0.073273611530154,-0.202257315437733,-0.549251002598215,-0.312078470986969,-0.18717229925096,-0.063411227173426,0.011940441433002,-0.181953188539906,0.101989745416424,-0.085235803726722,-0.533713776956905,-0.07744565826248,-0.03333203620489,0.259195099923421,-0.152099395932799,0.277508832852949
0.156867217491655,0.097563585973523,-0.278475215055925,0.220212897614521,-0.207279294948367,0.124204276211779,0.309796514701756,0.048174308284241,-0.160610229872605,0.407649987322443,-0.558560988482307,-0.1472631979405,-0.564196315758369,0.014062116306056,0.23262225935126,0.001051634601454,0.014248951303992,-0.174140477963888,-0.464467013583464,-0.20596787096335,-0.23468715281171,-0.046323011464932,-0.015376527300652,-0.200484179774375,0.082604132154409,-0.099057836458087,-0.627894510241116,-0.035096305532052,0.067994214703932,0.23873639353277,-0.100640780675937,0.262541249394417
0.173055039575467,0.129347173006793,-0.264509493986574,0.230957981413947,-0.079131994830767,0.178883489579535,0.277331990655512,-0.027463061878314,-0.080907739054125,0.505476012252844,-0.643382514898594,-0.106717837258027,-0.612213016702579,0.032159675342532,0.232109198382554,0.03913388401046,0.018688064641678,-0.186474266820229,-0.380819199535136,-0.187556480026195,-0.229613831768242,-0.019534883877406,0.014846969467516,-0.260836501337158,0.053824757870573,-0.085475396902229,-0.626588702201843,0.03844649079614,0.083251899278436,0.146939015239835,-0.109433896866484,0.296410635830118
0.251489056355279,0.109094565420452,-0.207503911877132,0.129211546043339,-0.200450013837089,0.131726332636469,0.218843509929012,-0.006531151578478,-0.160740454154818,0.513891643156176,-0.57178026891273,-0.21880217835955,-0.575135599983775,0.076361302853279,0.203823102354679,-0.108953022362624,0.072328706312439,-0.183551161833431,-0.479288647842148,-0.173404001306904,-0.193595495155972,-0.094423390277054,0.034488025971729,-0.197397585796273,0.035728442037235,-0.121341265049642,-0.526110879752947,-0.058077683186402,-0.027644757242145,0.229216189326152,-0.051541613242791,0.384255768164344
0.193035370204598,0.14677176905146,-0.341323082024852,0.228019036042194,-0.12154672590259,0.165986197767779,0.327859806828201,-0.05688291254531,-0.130142914053674,0.522667930151025,-0.675583603481452,-0.10911385078604,-0.606783363968134,0.026156105159316,0.260102198963674,0.010631979751149,-0.014305111176024,-0.208069423029277,-0.358731171504284,-0.284377378455247,-0.247340227244422,0.030328505362074,0.055847765256961,-0.23176863277331,0.049715487596889,-0.137492790468968,-0.623923156410456,-0.019900321339568,0.119393569912063,0.235613893494398,-0.109087188340103,0.281182694869737
0.182541422259349,0.14258834082284,-0.224282931894637,0.189314774667414,-0.140863531197493,0.136099655037889,0.246320916017374,-0.032628566528169,-0.068653262721805,0.463596999358672,-0.613568452115242,-0.163214195125665,-0.605368469197016,0.019667031547914,0.233818163522161,-0.026346361658608,0.051583082630084,-0.165000961860642,-0.473392382693978,-0.249988818781556,-0.198210210611041,-0.042228990879196,-0.011318504093931,-0.232533303823752,0.058817764600882,-0.057880856096745,-0.608626398902673,0.007118158221531,0.060056914512713,0.210518088621589,-0.144568607739459,0.276626432601076
0.224186047290762,0.150674031428935,-0.240414172410965,0.189133605919778,-0.179152055643499,0.124829646665603,0.24254850395179,-0.01928497160164,-0.116664996215453,0.464484265384575,-0.620932416369518,-0.169056357389005,-0.630140554780761,0.031679957096155,0.268872065935284,-0.058758198167198,0.045469187665731,-0.159460018815783,-0.509782055237641,-0.355179434475758,-0.173674183276792,-0.010226432389269,0.014742159905533,-0.17120751629894,0.04944199626334,-0.106437485665083,-0.581051010638475,-0.06015947717242,0.046833758562571,0.28981698382025,-0.123676125891507,0.258626823313534
0.200417456986464,0.18467200731317,-0.208136335825143,0.214521423711077,-0.118776317204997,0.189188591973937,0.274802171463228,-0.048389056004058,-0.114848537046624,0.485269311329593,-0.617203160472538,-0.16037231983374,-0.620877828287042,0.066223691784493,0.248750844281977,0.003179863750752,0.043591058873774,-0.210997449122774,-0.447707960868011,-0.247328607289566,-0.254583138891536,-0.052042496755071,0.039464477611625,-0.222068130484094,0.030111952725312,-0.129795403948621,-0.560605234426001,-0.061614015544562,0.005550574460674,0.145699263277018,-0.09153354575898,0.262340471715383
0.155955631640695,0.127344058523054,-0.154401051102295,0.185334165447525,-0.128699049708389,0.138131825962947,0.208124170878104,-0.035906301456548,-0.043610331203256,0.402109166341169,-0.668036008164996,-0.155146238127989,-0.561616086534091,0.011183331299218,0.157481517132726,-0.004692493716166,0.063101549810242,-0.178470838814974,-0.474406661820554,-0.13531780105439,-0.136237316277056,-0.114793263375759,-0.007840152741188,-0.260337420983151,0.088443318293208,-0.034763650259092,-0.617196010691779,0.055973284212606,0.063327123909923,0.16274038755468,-0.136141350038261,0.209254022865068
0.217310173875269,0.129008881665547,-0.151298096951316,0.235918787472388,-0.126701012698879,0.15196905657649,0.219593527672045,-0.012279586537796,-0.130510666243294,0.486858040970914,-0.57243511781973,-0.172219083808801,-0.610897902180167,0.104738734196872,0.250745992724072,-0.094325053604895,0.094272848465206,-0.181615831439986,-0.461921311695786,-0.174039373345509,-0.201124784810578,-0.054435807773296,0.069779376554139,-0.199477864100653,0.020821951329708,-0.128915914005655,-0.5135418176651,-0.092180090298986,-0.055189986617359,0.160337477936136,-0.067901173058678,0.312879310372998
0.190912222696675,0.181772121482128,-0.173317465465516,0.197826724150218,0.00283665975116,0.238738739035196,0.32726294381751,0.021074425584326,-0.062490310312973,0.351387860874335,-0.533735019465288,-0.0514172701579,-0.5698443311784,0.028166465202554,0.23396576822011,0.068695460071063,0.136942342130674,-0.12993416037514,-0.483944113366306,-0.128217335505825,-0.247876340730323,-0.100782800051901,-0.061049895930208,-0.136173577798117,0.106565222144127,-0.105764288144807,-0.569278468688329,0.097014639112685,0.10386759097067,0.127016012867292,-0.064599230135274,0.237912515385283
0.124406221158364,0.079225023162401,-0.267312329207711,0.253954171038726,-0.203966274200117,0.145491400158361,0.319076626561582,0.045319797662909,-0.175230258747059,0.392640168614247,-0.555347228751463,-0.163639756850898,-0.53591156268821,-0.006888516630758,0.234593961716575,-0.001830026565585,0.025135973927236,-0.16665717415676,-0.46773121286841,-0.196469707782158,-0.242731586756075,-0.045434154570103,-0.027508639018325,-0.208591076756848,0.076558677370057,-0.104398589690819,-0.635544966248905,-0.001928562901038,0.061578182284446,0.199511244728723,-0.079088860027054,0.254126639050596
0.118016094590227,0.120180583516534,-0.166748685296625,0.190702449452753,-0.058488700543724,0.11277518683346,0.249271621927619,-0.021061162013211,-0.105246469611302,0.409345835757752,-0.61833428653578,-0.211368642669792,-0.546834390610456,-0.002906139745998,0.146015982492827,0.096031888036426,0.049659036876013,-0.229789926360051,-0.52925001620315,-0.16426907259059,-0.203848453005776,-0.141822662204504,-0.008027567353565,-0.27231992331023,0.049330205656588,-0.077572441388232,-0.599620868762334,-0.023008410353214,0.079588641199128,0.143309858957461,-0.157613072534635,0.294414579169825
0.111098721792752,0.054690817155378,-0.208122054876929,0.237778935242783,-0.196787458082492,0.083356174873188,0.294990401164713,-0.043626979840073,-0.152658520774408,0.461711904880675,-0.592514242638241,-0.197691477454183,-0.535045056857846,-0.005482771222226,0.18858145930889,-0.024331192149971,0.002540133046833,-0.159337391463024,-0.512008405798538,-0.258286479564214,-0.181729400022463,-0.042304482141679,-0.043632280060344,-0.227637612176212,0.068534063937312,-0.060723323459652,-0.659322207624262,0.043770931872793,0.027858520773324,0.201220292862589,-0.14063462686979,0.312272427942265
0.19822053042137,0.11786980203922,-0.145691469001273,0.186548537535903,-0.116827869173398,0.112864283223947,0.265043794591394,-0.060242593391902,-0.090170364309516,0.449869956407282,-0.559547717372576,-0.219893333398634,-0.520697226954831,0.007580157679816,0.211190956075572,-0.085865045939702,0.047931856708601,-0.198384968563914,-0.464331859101852,-0.141915056052514,-0.172699085747202,-0.084640817716718,0.008983754708121,-0.203762752624849,0.052614483878844,-0.1190883980857,-0.592413187026978,-0.061920839620547,-0.053241003692771,0.221880180153271,-0.081624876397352,0.279959152142207
0.211049114015292,0.120858856815506,-0.160853958942673,0.198521305775185,-0.090096139269669,0.098431044512174,0.283784903755242,-0.030435493893244,-0.088515952483497,0.446505484933203,-0.568750338798219,-0.195560654963959,-0.523886476728049,0.008586695079099,0.247291817837818,-0.039149850088341,0.031143868278543,-0.163272699235346,-0.53207766501741,-0.201239769839131,-0.19011776030741,-0.067806034433571,-0.044333054557104,-0.196239073591476,0.034420310265639,-0.116180527108637,-0.599270922216502,-0.058937119658698,-0.037158005595715,0.192925875604322,-0.076997413215312,0.252784915776415
0.184901339840144,0.183273026109964,-0.217684447020292,0.250962439365685,-0.138772112876177,0.27745915891137,0.153875448880717,0.083895389689133,-0.119456521840766,0.335721302963793,-0.558629006892443,-0.24201396512799,-0.552071841806173,-0.010684063332155,0.262296359799802,0.008345376094803,0.040017908811569,-0.115799459069967,-0.543183717411011,-0.210659629046495,-0.245450156368315,-0.126183704659343,-0.060507650487125,-0.172955361381173,0.020010949485004,-0.073090744996443,-0.621496820449829,-0.071708312118426,0.139528001938015,0.197677812725306,-0.105011454317719,0.279890147596598
0.194849342107773,0.127806140068539,-0.296270822027796,0.22638943458074,-0.251792474012626,0.200716595876178,0.227304507929244,0.023998990851013,-0.149737673811614,0.483681699163035,-0.605246383892862,-0.207747003504712,-0.587467757494826,0.007180437690725,0.224260592637093,-0.030801565585486,-0.012236186548283,-0.159521660988072,-0.447678042085547,-0.264259584086846,-0.206065108705508,-0.007586678588077,-0.00176025436897,-0.195612335283505,-0.00122281438426,-0.113215207122266,-0.646340246263303,-0.016546696277433,0.05138986704773,0.236233335380491,-0.058337145730069,0.300112015322635
0.180050684617379,0.13107027855192,-0.215052453108837,0.213957081303454,-0.104923180787434,0.168180562083836,0.250231567133928,0.009762120483493,-0.097666006472365,0.425316038113591,-0.490842270992092,-0.117716406396515,-0.54982398289281,-0.01123484973544,0.224899981284162,0.044182482240029,0.04927254149791,-0.14756870608953,-0.575157101769504,-0.213724294245834,-0.248912217243373,-0.032781940406642,-0.016999831586774,-0.224603672109142,0.061220020829776,-0.057457145832076,-0.600865958711585,0.007247502613511,0.003112879427578,0.135954640384109,-0.14421412474287,0.330460513211988
0.118848380912095,0.122221217451443,-0.207483229768695,0.169618657790124,-0.216827036067843,0.118290169700049,0.180846921820194,0.055866801075172,-0.209713186742738,0.336830678768456,-0.576602597534656,-0.244541577948257,-0.516916873678565,0.053450571466237,0.168309265933931,-0.012798481574282,0.056948591582477,-0.171105657552835,-0.558102180343121,-0.204825568418528,-0.145068512810394,-0.156361491046846,-0.004471752420068,-0.180832958593965,0.092791322059929,-0.086638073110953,-0.648493309319019,-0.024189548427239,0.100240778503939,0.227492960589006,-0.145200355164707,0.188822892773896
0.2183660981457,0.213234032881287,-0.262981523209336,0.192343997229314,-0.068833636225794,0.140806619416584,0.340422024103728,-0.069388478253545,-0.088302228769118,0.508492531424219,-0.646383404731751,-0.096746169453995,-0.650970097292553,0.058678894578903,0.220106044530191,0.001532467375827,0.015012344853445,-0.162387363580902,-0.456536124121736,-0.264712721336929,-0.213863268555459,-0.001171430403536,0.013417718127709,-0.140893752686679,0.050415962934494,-0.122940672942522,-0.589393997734243,0.029877685687759,0.10173400412102,0.241413317716003,-0.087421688843857,0.337607247924263
0.231877095976167,0.226734575007206,-0.278397997036915,0.177606556956148,-0.061657546871257,0.141166533258828,0.351597022603859,-0.077500046590682,-0.086915369568901,0.509174240583723,-0.661661833524704,-0.084949146532877,-0.646391479806467,0.056975958128037,0.213160906579684,0.020462798925688,0.01203428208828,-0.173790371183052,-0.451119300062683,-0.256938534592998,-0.223036079982359,0.000197168100964,0.018304453443059,-0.146750668995082,0.046952786093409,-0.140313396949998,-0.580812925642187,0.01372471045364,0.109547488613647,0.254302952533842,-0.093369737775488,0.322070067579096
0.21486979459102,0.096961538540199,-0.12391202129601,0.169538367894434,-0.195510864878694,0.087916222711404,0.184519628925002,-0.021457347043213,-0.060852077567861,0.430422352538222,-0.540408739376636,-0.266936358995736,-0.584381383799371,0.038463079592302,0.213491093278641,-0.099476137411936,0.114594066449042,-0.2151169624357,-0.609890065022877,-0.248504647617492,-0.141711786333915,-0.107904368745429,-0.018739693398987,-0.190370322160778,0.056838797737977,-0.074691537767649,-0.506388271138782,-0.105182367199588,-0.080414068386225,0.243472917637389,-0.128973893998634,0.295533794377531
0.120616222803409,0.084815435860387,-0.242507522209333,0.142007161478082,-0.176499493563404,0.178494210193793,0.28870532869433,-0.003429124060159,-0.104609358196075,0.438860071966281,-0.587729273507228,-0.123155254655733,-0.512121646163555,-0.035436162116149,0.159384620662492,-0.013591777956418,0.033780902695771,-0.197363846863692,-0.456374468138585,-0.081925259677799,-0.22458183980332,-0.052771125132075,0.093016504614542,-0.222326104457562,0.091688310655837,-0.135666492824944,-0.634893098702798,0.038217198354407,0.012997478031768,0.136899445644723,-0.133968598155591,0.252352689321224
0.176140444928452,0.102711441995138,-0.129806374364039,0.164674291496768,-0.204796683262376,0.084928822648876,0.208892682841157,-0.030999179381658,-0.062176523620592,0.426477252998773,-0.576359554248698,-0.27846787612447,-0.567467981401612,0.059547894141253,0.184834388906465,-0.136078207685119,0.134249245117912,-0.240276802331209,-0.56727040120784,-0.246699163948292,-0.165341604281874,-0.08680448352414,0.052531456026961,-0.207778218914481,0.108137816848124,-0.084788011058289,-0.467399676056469,-0.12185284336481,-0.088547081837212,0.261978088604177,-0.176682966377805,0.245650749434443
0.086015224626119,0.040520109528602,-0.199496188539673,0.263851737434214,-0.194227396595207,0.099805316104638,0.302161396692761,-0.045832738047466,-0.163955815813758,0.450113408606161,-0.590030882846225,-0.210346091157672,-0.513188656758178,-0.0216718966734,0.190105047500269,-0.026557930324502,0.010952832346613,-0.153554838521152,-0.514530741609633,-0.250946989833293,-0.187945553524928,-0.041617638177492,-0.053007093660364,-0.23390203257176,0.063862576149404,-0.06485026913949,-0.665233923630281,0.069400551178577,0.022900677540086,0.170909950604916,-0.123980870004743,0.305770229040222
0.121291395580477,0.110318107891109,-0.119929208946617,0.218939779619889,-0.088099926644329,0.225768512276852,0.248182331859742,-0.033042411238927,-0.108162709633293,0.350325271811174,-0.608829637584479,-0.11906843320669,-0.534098080318907,-0.058542506566838,0.188437768987016,0.000513881444931,0.083366554837836,-0.14511937631861,-0.635025031135782,-0.202043550949463,-0.171775324976213,-0.042914723086616,-0.002562028841804,-0.129937004540925,0.044240046454513,-0.079667102950423,-0.602556797473327,0.157742684585569,0.039381038012874,0.178872638908417,-0.114946385724065,0.180059216430654
0.091411339305341,0.04381636823091,-0.170302621927112,0.265453430451453,-0.198496582172811,0.111950977123342,0.284305663174018,-0.044922835123725,-0.173746080324054,0.435985929891467,-0.59850007891655,-0.205396041600034,-0.502217550575733,-0.011354030622169,0.194995117280632,-0.00235389941663,0.017884520627558,-0.164006231387612,-0.562604400049895,-0.278128893347457,-0.175457090558484,-0.066616020258516,-0.05361223469954,-0.215113254822791,0.07528981352225,-0.060244414117187,-0.6304318100214,0.071526682609692,0.005637798830867,0.166145194612909,-0.123933673882857,0.322018286585808
0.194118376200398,0.046555096182904,-0.216910427086987,0.218885054035733,-0.130636426232134,0.075317018742984,0.252395639234843,-0.004436473750199,-0.118732373695821,0.456409676000476,-0.639126176945865,-0.166357988414044,-0.546344242369135,0.010989625821821,0.234949138675195,-0.046242339657814,0.018025184515864,-0.194767761044204,-0.453813710560401,-0.20135039240995,-0.165540889526407,-0.02309527201578,0.008455924456939,-0.245868345567336,0.026421950664371,-0.105100325696791,-0.620603602379561,-0.057430976225684,0.001025867735734,0.180623185374619,-0.079782226510967,0.269546790669362
0.252011741888488,0.193774043992605,-0.176143227455517,0.134041699148448,-0.14689110549322,0.126571354389723,0.233840638081607,-0.060117705592087,-0.07665224293513,0.406064650487332,-0.584624125134377,-0.152942903916396,-0.605044638117154,0.046962265368729,0.130071540984015,-0.035934452058947,0.118594479170584,-0.171794927191167,-0.527361069406782,-0.191481649798031,-0.144217761773949,-0.073496933494295,-0.004890602658547,-0.149104575050019,0.052313293707335,-0.102567340247333,-0.544700677905764,-0.061025920989258,0.076440296834335,0.287303546809458,-0.132993010449268,0.26963593562444
0.197251759892838,0.202717422595015,-0.249209789897908,0.181555078788237,-0.219876890933268,0.041658756979318,0.253623837708429,-0.037444675679911,-0.106845302083953,0.469479424709624,-0.564903937280178,-0.215122312138026,-0.568967738612132,0.011826567859812,0.156313551378182,-0.069593043577201,0.081074197183956,-0.179765355011279,-0.487648355689916,-0.197412328752266,-0.265406357555714,0.024215001104908,-0.010419328527694,-0.195169040425257,0.103364771888168,-0.072726211595264,-0.578848845579407,0.002200674180957,0.007100651844997,0.201602820137685,-0.198796167885038,0.357831595296209
0.192201775809129,0.057855150096051,-0.227381469060977,0.230538597175231,-0.139830113233378,0.107444649174189,0.240363103648027,-0.024908962581928,-0.114535600723078,0.459616429482897,-0.633609284336368,-0.169505047844723,-0.554352341219783,0.009830492121788,0.2506227028789,-0.047458977712571,0.018328690125297,-0.199550692768147,-0.441775796314081,-0.209517627590685,-0.175439179254075,-0.016070571728051,0.000950690048436,-0.262452105525881,0.014127966171752,-0.112622717123789,-0.62371988222003,-0.068729648832232,0.009818439769636,0.190911448424837,-0.081106546800584,0.272136027614276
0.160761460595365,0.073344835481424,-0.228300030875419,0.170412444817235,-0.172523420703198,0.156376940065197,0.24926544443172,0.006405507064691,-0.094439104332456,0.401188220562679,-0.613256379429783,-0.154652199741187,-0.570450774793114,-0.008653457259892,0.259288486226329,-0.08463996572287,0.070603474442448,-0.171405757403201,-0.503563079317766,-0.225562252916591,-0.188412834358002,-0.023450177428978,0.055725256180657,-0.214543139695057,0.03263462328219,-0.087319481851799,-0.603919064360005,0.015004669881559,0.040719976191343,0.184918711560645,-0.120954816321111,0.236243546940386
0.15586081178238,0.120428661818247,-0.261975803412497,0.240205213737985,-0.190113831621905,0.140574457279096,0.283575768698938,-0.042717965125727,-0.130931679935505,0.461816573825975,-0.632689058159788,-0.191257283906452,-0.583416971688469,0.004761735753467,0.274976807180792,-0.075886372515621,0.035076758048187,-0.153198447233687,-0.471469193541755,-0.355011150656537,-0.212735379890849,0.008904012075315,0.00555341054375,-0.212776643689722,0.059425581246615,-0.089307411884268,-0.620582083861033,-0.000320934108458,0.069503217634823,0.230490623197208,-0.117503100462879,0.264328877441585
0.198335330933332,0.102489431494369,-0.198376025808485,0.199230539171319,-0.203885238813727,0.085716913993421,0.247760005785446,-0.009676474318104,-0.128921096458247,0.423573619048846,-0.6309673103847,-0.210623426019753,-0.578147118813113,0.022061855336161,0.230453694141225,-0.109207955140032,0.102450400100727,-0.17551942036095,-0.518438709311579,-0.29952616203924,-0.157786971840419,-0.016365949064493,0.040942683129719,-0.198739853344466,0.03570545611805,-0.116394787732708,-0.541019653019152,-0.065666825412528,0.012786424191865,0.265269231051207,-0.118908846750855,0.217624410594764
0.178199635818601,0.124694400779845,-0.224600084125996,0.236933743270735,-0.174458609583477,0.154986405589928,0.255695329086545,-0.023328861648527,-0.137376703787595,0.443220355547965,-0.616379590084155,-0.192256482512069,-0.590070487931371,0.001999893769001,0.271665310952812,-0.06284055148717,0.060892469715327,-0.148858671755685,-0.514406337557981,-0.341723703302402,-0.185070464697977,-0.008967218454927,-0.00244499836117,-0.182692287024111,0.040877601985509,-0.114003552744786,-0.59188915664951,-0.013171841778482,0.037744379301633,0.234248023014516,-0.093144238305589,0.246706125326455
0.161316924656813,0.130597742061722,-0.216984121916959,0.211376376521702,-0.138697325323637,0.150018159156809,0.252388681464184,-0.03449497731904,-0.078212512370486,0.453782887126391,-0.611467147675844,-0.173921945182463,-0.586874592189605,0.005968540781536,0.235107353530251,-0.028230524729364,0.058701520499129,-0.160108032448289,-0.475526666841828,-0.24377848131693,-0.203470032805434,-0.041647815217192,-0.019251038678564,-0.237833967235369,0.054864967241883,-0.061372887056608,-0.613628620138535,0.02880475917258,0.05586181639228,0.184870875942019,-0.13047696731519,0.271124571991654
